fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
GoogleMaps,Ristoranti/Pizzerie,Como,Osteria del Gallo,"Via Vitani, 16, 22100 Como CO, Italia",031 386 8025,,Sito web non disponibile per Osteria del Gallo. Contattare per verificare.,Rating: 4.4/1388,4
GoogleMaps,Ristoranti/Pizzerie,Como,Fassushi Como,"Via Borgo Vico, 59, 22100 Como CO, Italia",031 249 6452,https://como.fassushi.it/,Fassushi Como. Fusione Fassona piemontese con cucina orientale. Catena.,Ristorante fusion. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Osteria La Vignetta,"Via Ettore Brambilla, 23, 22063 Cantù CO, Italia",031 706286,https://www.facebook.com/osteria.lavignetta/,Osteria La Vignetta a Cantù. Ristorante con 10.333 like Facebook.,Ristorante. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Ristorante Anima Sarda,"Via Milano, 21, 22063 Cantù CO, Italia",031 447 5475,https://www.ristoranteanimasarda.com/prenota,Ristorante Anima Sarda a Cantù. Cucina sarda autentica.,Ristorante sardo. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Staut ristorante,"Via per Alzate, 31, 22063 Cantù CO, Italia",031 414 0625,http://www.staut.it/,Staut ristorante valtellinese a Cantù. Tradizione e gusto valtellinese.,Ristorante. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,NoStrano,"Via Ginevrina Fossano, 68, 22063 Cantù CO, Italia",031 366 3951,https://www.nostranocantu.it/,Nostrano Cantù. Bistrot contemporaneo vicino Como.,Bistrot. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Tel Chi Osteria & Vineria,"Via per Alzate, 30, 22063 Cantù CO, Italia",031 366 0632,https://telchiosteria.it/,Tel Chi Osteria & Vineria a Cantù. Buon cibo e buon umore.,Osteria. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Trattoria La Nuova Rustica,"Via Marche, 164, 22063 Cantù CO, Italia",031 731038,http://www.lanuovarustica.it/,Trattoria La Nuova Rustica a Cantù. Immersa in un bosco secolare.,Trattoria storica. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Il Garibaldi | Ristorante a Cantù,"Piazza Garibaldi, 13, 22063 Cantù CO, Italia",031 704915,https://ristoranteilgaribaldi.com/,Il Garibaldi a Cantù. Cucina del territorio e tradizione.,Ristorante. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Tavola Felice Ristorante Pizzeria,"Viale Italia, 1, 22063 Cantù CO, Italia",031 718 7026,http://www.tavolafelice.it/,Tavola Felice Ristorante Pizzeria a Cantù. Sito non attivo (register.it).,Sito non attivo. Ignorare.,1
GoogleMaps,Ristoranti/Pizzerie,Cantu,Ristorante La Calabrisella,"Via Ginevrina da Fossano. 17, Via Torre, 1, 22063 Cantù CO, Italia",351 625 4889,,Sito web non disponibile per Ristorante La Calabrisella. Contattare per verificare.,Rating: 4.7/88,4
GoogleMaps,Ristoranti/Pizzerie,Cantu,Usteria Pianèla (Osteria Pianella),"Via Alessandro Volta, 18, 22063 Cantù CO, Italia",031 226 0336,https://www.usteriapianela.com/,[HTTP 404],Rating: 4.4/607,5
GoogleMaps,Ristoranti/Pizzerie,Cantu,Osteria del Boeucc,"Via Ariberto da Intimiano, 6, 22063 Cantù CO, Italia",031 718 7850,,Sito web non disponibile per Osteria del Boeucc. Contattare per verificare.,Rating: 4.2/82,4
GoogleMaps,Ristoranti/Pizzerie,Cantu,Ristorante Le Querce,"Via Marche, 27, 22063 Cantù CO, Italia",031 731336,http://www.ristorantelequerce.com/,Ristorante Le Querce a Cantù. Storico locale dal 1975. Ricevimenti.,Ristorante storico + ricevimenti. Consumi medi.,3
GoogleMaps,Ristoranti/Pizzerie,Cantu,Ristorante Al Capolinea,"Via Como, 10, 22063 Cantù CO, Italia",031 704710,https://www.alcapolinea.com/,"Ristorante Al Capolinea a Cantù. Dal 1996. Carne, pesce e pizza.",Ristorante. Consumi forno.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Trattoria Riposo,"Via per Alzate, 125, 22063 Cantù CO, Italia",031 707 3695,https://www.trattoriariposo.it/,Trattoria Riposo a Cantù. Cucina tradizionale. Oasi di pace.,Trattoria. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Trattoria La Scaletta @ Hotel La Scaletta,"Via Milano, 30, 22063 Cantù CO, Italia",393 650 5405,https://trattorialascaletta.it/,Trattoria La Scaletta @ Hotel La Scaletta a Cantù. Cucina creativa gourmet.,Trattoria/albergo. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,CVV Bistrot,"Corso Unità d'Italia, 18, 22063 Cantù CO, Italia",375 127 0181,https://www.instagram.com/cvv_bistrot?igsh=NXpocW11cTBkbTFz,CVV Bistrot a Cantù. Instagram.,Bistrot. Consumi bassi.,1
GoogleMaps,Ristoranti/Pizzerie,Cantu,La Piazza dei Sapori,"Via Milano, 125/a, 22063 Cantù CO, Italia",031 447 5282,https://www.saporicantu.it/,"Piazza Dei Sapori a Cantù. All you can eat: italiano, giapponese, orientale, brasiliano.",Ristorante all you can eat. Consumi medio-alti.,3
GoogleMaps,Ristoranti/Pizzerie,Cantu,Trattoria Cibo Sano,"Via Francesco Daverio, 18, 22063 Cantù CO, Italia",031 249 4382,https://www.trattoriacibosano.com/,Trattoria Cibo Sano a Cantù. Cucina italiana tra tradizione e gusto.,Trattoria. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Cantu,Solaris Bistrot,"Viale Italia, 6, 22063 Cantù CO, Italia",327 597 6601,,Sito web non disponibile per Solaris Bistrot. Contattare per verificare.,Rating: 4.8/101,4
GoogleMaps,Ristoranti/Pizzerie,Cantu,La Cascina di Mattia,"Via Ovidio, 32, 22063 Cantù CO, Italia",031 707 3814,http://www.lacascinadimattia.it/,La Cascina di Mattia - agriturismo a Cantù.,Agriturismo. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Erba,La Nuova Locanda del Vicerè,"Via Capanna Mara, 1, 22036 Erba CO, Italia",031 627151,https://www.lanuovalocandadelvicere.it/,La Nuova Locanda del Vicerè ad Albavilla (Erba). Trattoria.,Trattoria. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Erba,Al Glicine trattoria con vista,"Via dei Castani, 1, 22036 Erba CO, Italia",031 620690,http://www.alglicine.it/,Al Glicine trattoria con vista a Erba.,Trattoria. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Erba,Ristorante LèCru,"Via Cesare Cantù, 21, 22036 Erba CO, Italia",031 627288,https://www.lecruristorante.it/,Ristorante LA'Cru a Castello di Casiglio (Erba). Ristorante in hotel castello.,Ristorante in castello. Consumi medi.,3
GoogleMaps,Ristoranti/Pizzerie,Erba,Da'je Peppo - Pizza & Pasta,"Via Giacomo Leopardi, 7c, 22036 Erba CO, Italia",031 687 8777,http://www.dajepeppo.it/,Ristorante a Erba con cucina romana e pizza napoletana. Unione di due tradizioni culinarie.,Forno pizza + cucina professionale. Consumi medio-alti.,7
GoogleMaps,Ristoranti/Pizzerie,Erba,La Cucina di Fra' Pappina,"Via Carlo Porta, 1/B, 22036 Erba CO, Italia",346 012 8485,https://m.facebook.com/La-Cucina-di-Fr%C3%A0-Pappina-264147197782366/?ref=bookmarks,La Cucina di Fra' Pappina a Erba. Ristorantino di pesce con menu giornaliero.,Ristorante pesce. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Erba,Trattoria Alpina,"Via Buco del Piombo, snc, 22036 Erba CO, Italia",347 186 4865,http://www.trattoriaalpina.com/,"Trattoria Alpina a Erba. Cerimonie, eventi, menu degustazione.",Trattoria per eventi. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Erba,Osteria Italia Erba,"Piazza Giulio Carcano, 7, 22036 Erba CO, Italia",339 274 5729,http://www.osteriaitaliaerba.it/,"Osteria tradizionale lombarda a Erba. Cucina locale, 70 etichette vini. Gestita da professionisti dell hospitality.",Osteria di qualita. Consumi medi. Audit su illuminazione e climatizzazione.,6
GoogleMaps,Ristoranti/Pizzerie,Erba,Da Morris - Vineria e Cucina,"Via XXIV Maggio, 1, 22036 Erba CO, Italia",339 204 4600,https://m.facebook.com/damorrisvineriaecucina/,Da Morris - Vineria e Cucina a Erba. Ristorante italiano.,Vineria/ristorante. Consumi medi.,2
GoogleMaps,Ristoranti/Pizzerie,Erba,Osteria alla Rovere,"Via Carlo Porta, 1b, 22036 Erba CO, Italia",031 366 6548,https://osteriaallarovere.it/,[HTTP 202],Rating: 4.6/47,5
GoogleMaps,Ristoranti/Pizzerie,Erba,Ristorante e Pizzeria Napoletana Quei Bravi Ragazzi,"Viale Brianza, 26, 22036 Erba CO, Italia",333 531 9995,https://www.queibraviragazziristorante.it/,"Ristorante pizzeria napoletana a Erba. Cucina partenopea, pizza lunga lievitazione.",Pizzeria con forno a legna. Consumi termici per forno e refrigerazione.,6
GoogleMaps,Ristoranti/Pizzerie,Erba,Ristorante Mercato 38 Trattoria Italiana,"Piazza Vittorio Veneto, 38, 22036 Erba CO, Italia",351 594 9858,https://www.mercato38.com/,"Trattoria italiana innovativa nel centro di Erba. Location in piazza, serate a tema, catering.",Ristorante con catering esterno. Consumi medi.,6
GoogleMaps,Ristoranti/Pizzerie,Erba,Il Cenacolo Ristorante,"Via Leonardo Da Vinci, 6, 22036 Erba CO, Italia",031 611556,https://www.ilcenacolorestaurant.it/,"Il Cenacolo Ristorante è un ristorante gourmet di lusso a Erba, specializzato in pesce fresco, pasta fatta in casa e carne selezionata. Dispone di più sale per banchetti, cerimonie ed eventi aziendali, con una clientela di alto livello. La struttura ha consumi energetici significativi dati dalla cucina professionale e dalla gestione di eventi.","Chiamare allo 031 611556, chiedere del responsabile. Puntare su contratti energia personalizzati per ristorazione professionale con fascia di potenza adeguata. Menzionare i costi fissi elevati e la possibilità di risparmio con tariffe dedicate HORECA.",9
GoogleMaps,Ristoranti/Pizzerie,Erba,Doppio Malto Erba,"Via Milano, 9, 22036 Erba CO, Italia",031 333 4187,https://www.doppiomalto.com/it/ristoranti/erba/,"Doppio Malto Erba fa parte della catena di birrerie/ristoranti con produzione propria di birra artigianale e cucina alla griglia. Locale con alta affluenza, posizionato su un target giovane e dinamico. Il processo produttivo della birra richiede energia elettrica e termica costante.","Contattare al 031 333 4187. Proporre un'analisi dei consumi per attività con produzione artigianale interna, evidenziando le agevolazioni per imprese energivore medio-piccole. Confronto con offerte attuali della catena.",8
GoogleMaps,Ristoranti/Pizzerie,Erba,Il Cantuccio,"Via Dante Alighieri, 32, 22031 Albavilla CO, Italia",031 628736,https://www.mauroelli.com/,"Il Cantuccio è un locale a Erba con cucina tipica e atmosfera familiare. Ristorante di medie dimensioni con servizio pranzo e cena, adatto anche a piccole cerimonie. Consumi energetici tipici di un'impresa di ristorazione tradizionale.",Chiamare allo 031 628736 in orario di pausa (15-18). Proporre pacchetto energia per piccole/medie imprese con servizio di monitoraggio consumi.,5
GoogleMaps,Ristoranti/Pizzerie,Erba,Relais & Spa Castello di Casiglio,"Via Cesare Cantù, 21, 22036 Erba CO, Italia",031 627288,https://www.hotelcastellodicasiglio.it/?utm_source=gbp&utm_medium=organic,"Relais & Spa Castello di Casiglio è una struttura di prestigio a Erba che combina ristorazione di alta gamma, hotel e spa. I consumi energetici sono elevati per la gestione di camere, cucina, area benessere e climatizzazione. Target luxury con potenziale alto di spesa energetica.","Contattare allo 031 627288, chiedere del direttore o facility manager. Proporre contratto energia per strutture ricettive con fasce differenziate e soluzioni green certificate. Spiare la sensibilità verso sostenibilità ambientale come leva.",10
GoogleMaps,Ristoranti/Pizzerie,Erba,Rifugio Cacciatori,"Via Capanna Mara, 1, 22036 Erba CO, Italia",031 629721,,Sito web non disponibile per Rifugio Cacciatori. Contattare per verificare.,Rating: 4.2/594,4
GoogleMaps,Ristoranti/Pizzerie,Erba,Officina dello Strano,"Via Giacomo Leopardi, 25, 22036 Erba CO, Italia",031 687 8899,https://sites.google.com/view/officinadellostrano/home,Officina dello Strano è un ristorante informale a Erba con proposta culinaria creativa e atmosfera alternativa. Locale di dimensioni medio-piccole ma con forte identità e clientela affezionata.,"Telefonare al 031 687 8899. Approccio informale, evidenziare trasparenza e semplicità del contratto.",4
GoogleMaps,Ristoranti/Pizzerie,Erba,Ristorante Ca' Mia,"Via Cascinette, 1, 22040 Alserio CO, Italia",031 631558,https://www.camiaristorante.it/,Ristorante Ca' Mia è un ristorante tradizionale con cucina casalinga a Erba. Locale a gestione familiare con frequenza di clienti locali.,"Chiamare allo 031 631558. Insistere su risparmio e semplicità, senza tecnicismi eccessivi.",3
GoogleMaps,Ristoranti/Pizzerie,Erba,Pizzeria Scalo-Merce,"Corso XXV Aprile, 82, 22036 Erba CO, Italia",031 646682,https://www.instagram.com/scalomerce/,Pizzeria Scalo-Merce a Erba è una pizzeria con servizio asporto e consumo sul posto. Attività con consumi elettrici prevalentemente per forni e refrigerazione.,Contattare al 031 646682. Proporre offerta per piccole attività con sconto su fornitura notturna.,3
GoogleMaps,Ristoranti/Pizzerie,Erba,Ristorante & Pizza Gringhelon,"Via Luciano Manara, 19, 22036 Erba CO, Italia",340 903 1988,http://www.gringhelon.it/,Ristorante & Pizza Gringhelon è un ristorante-pizzeria a Erba con menu vario tra carne e pizza. Attività medio-piccola con gestione familiare.,Tel 340 903 1988. Suggerire verifica del contratto attuale e confronto con offerta personalizzata.,3
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Ristorante La Corte Del Carrobbio,"Via Risorgimento, 37, 22066 Mariano Comense CO, Italia",349 544 5464,http://www.lacortedelcarrobbio.it/,Ristorante La Corte Del Carrobbio a Mariano Comense è un ristorante in posizione suggestiva con cucina raffinata e location curata. Adatto per cene romantiche e eventi privati.,Chiamare al 349 544 5464. Richiedere colloquio con il titolare. Proporre soluzione con energia da fonti rinnovabili per allinearsi al concept di qualità del locale.,6
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Trattoria Vecchia Fornace Srl,"V. Sant' Agostino, 170, 22066 Mariano Comense CO, Italia",031 751461,http://www.trattoriavecchiafornace.it/,Trattoria Vecchia Fornace Srl a Mariano Comense è un'impresa strutturata (Srl) con ristorazione tradizionale e gestione professionale di medie dimensioni.,Contattare allo 031 751461. Parlare con l'amministratore. Proporre analisi comparativa tra fornitori con report dettagliato di risparmio potenziale.,6
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Ristorante la Piemontese,"Via S. Martino, 48, 22066 Mariano Comense CO, Italia",031 412 4745,http://www.lapiemontesemariano.it/,Ristorante la Piemontese a Mariano Comense è specializzato in cucina piemontese con carne di qualità e vini pregiati. Locale con atmosfera curata e clientela esigente.,Tel 031 412 4745. Evidenziare la possibilità di abbinare gas per cucina professionale ed energia elettrica in un unico fornitore (dual fuel).,5
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Yadgar Ristorante,"Via Padre Masciadri, 2, 22066 Mariano Comense CO, Italia",031 224 6377,,Sito web non disponibile per Yadgar Ristorante. Contattare per verificare.,Rating: 4.8/86,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Brezzamarina,"Via Milano, 17, 22066 Mariano Comense CO, Italia",031 718 3732,https://brezzamarinamariano.it/,Brezzamarina ristorante di pesce a Mariano Comense con cucina marinara e atmosfera curata. Locale con refrigerazione importante per conservazione pesce fresco.,Chiamare allo 031 718 3732. Puntare su continuità del servizio e gestione dei picchi di consumo serali.,5
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,La terrazza di Max,"Via Papa Pio XI, 87, 22066 Mariano Comense CO, Italia",,,,Rating: 5/3,
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,OSTERIA DE MARIAN,"Via S. Francesco, 13, 22066 Mariano Comense CO, Italia",031 744577,,Sito web non disponibile per OSTERIA DE MARIAN. Contattare per verificare.,Rating: 4.3/148,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,il Nuovo Circolo Mariano,"Via Emanuele D'Adda, 13, 22066 Mariano Comense CO, Italia",351 317 6764,https://circolomariano.it/,"Il Nuovo Circolo Mariano a Mariano Comense è un circolo/ristorante con frequentazione locale, ideale per eventi e cene di gruppo.",Tel 351 317 6764. Orario di chiamata consigliato: mattina presto o pomeriggio.,3
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Sushi Land - Mariano Comense,"Via Don Guanella, 1, 22066 Mariano Comense CO, Italia",031 547 7933,https://www.restaurantsushiland.it/,"Sushi Land - Mariano Comense è un ristorante giapponese con cucina fusion, servizio d'asporto e consumazione sul posto. Catena di ristoranti con volumi di clientela medio-alti.",Contattare allo 031 547 7933. Verificare se il contratto è gestito dalla sede centrale o dal punto vendita.,7
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Butekinho,"Via Isonzo, 104, 22066 Mariano Comense CO, Italia",375 666 0925,https://butekinho.it/,Butekinho è un locale brasiliano/portoghese a Mariano Comense con cucina etnica e atmosfera vivace. Attività di nicchia con clientela fidelizzata.,Tel 375 666 0925. Contatto diretto col proprietario. Approccio informale.,3
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Ristorante Il Nuovo Bosco - La Tenuta,"Via delle Betulle, 7, 22060 Novedrate CO, Italia",031 791921,http://www.ilnuovobosco.it/,Ristorante Il Nuovo Bosco - La Tenuta a Mariano Comense è un ristorante con ampio spazio e area esterna per eventi e cerimonie. Struttura medio-grande con potenziali alti consumi di energia.,Chiamare allo 031 791921. Proporre soluzione per eventi e ristorazione con fasce orarie differenziate.,7
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,THAI THAI AUTENTICA CUCINA THAILANDESE,"Via Sant'Alessandro, 50-52, 22066 Mariano Comense CO, Italia",389 422 1867,https://www.facebook.com/profile.php?id=100085657775979,THAI THAI AUTENTICA CUCINA THAILANDESE a Mariano Comense è un ristorante etnico thailandese con menu autentico. Locale di dimensioni contenute.,"Tel 389 422 1867. Verificare se i proprietari sono italiani o thailandesi, adattare la comunicazione di conseguenza.",3
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Spizzichi,"Via Giovanni Songia, 32, 22066 Mariano Comense CO, Italia",031 366 1643,,Sito web non disponibile per Spizzichi. Contattare per verificare.,Rating: 4.4/32,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Agriturismo La Fattoria,"Via Vittorio Alfieri, 1, 22066 Mariano Comense CO, Italia",348 691 1602,http://www.lafattoriagriturismo.it/,"Agriturismo La Fattoria a Mariano Comense è un agriturismo con cucina genuina, prodotti a km zero e contatto diretto con la natura. Consumi energetici medi per ristorazione e ricettività.",Tel 348 691 1602. Chiamare in orario mattutino. Puntare su energia green come valore aggiunto per un agriturismo che promuove sostenibilità ambientale.,6
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Al dì Vino Bistro,"Via Giacomo Matteotti, 9/A, 22066 Mariano Comense CO, Italia",031 414 4824,https://aldivinobistrobar.com/,"Al dà Vino Bistro a Mariano Comense è un wine bar/bistro con selezione di vini e piatti leggeri. Locale piccolo ma curato, con atmosfera raffinata.",Chiamare allo 031 414 4824. Approccio incentrato sul rapporto qualità-prezzo e trasparenza.,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Ristorante Terzo Tempo,"Via Lambro, 15, 22066 Mariano Comense CO, Italia",333 211 2244,https://www.ristoranteterzotempo.com/,"Ristorante Terzo Tempo a Mariano Comense è un ristorante con tema sportivo, probabilmente legato al rugby visto il nome. Locale con frequentazione di gruppo.",Tel 333 211 2244. Orario di chiamata: pomeriggio.,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Miho Japanese Restaurant,"Via per Arosio, 2, 22066 Mariano Comense CO, Italia",031 745455,https://mihosushi.it/ristoranti/mariano-comense/,Miho Japanese Restaurant a Mariano Comense è un ristorante giapponese elegante con cucina tradizionale e fusion. Arredamento curato e clientela di medio-alto livello.,Chiamare allo 031 745455. Verificare se fanno parte di una catena o sono indipendenti.,5
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Pinucce’ pizzeria napoletana,"Via Alessandro Volta, 4, 22066 Mariano Comense CO, Italia",351 373 6345,,Sito web non disponibile per Pinucce’ pizzeria napoletana. Contattare per verificare.,Rating: 4.4/461,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Taverna Mediterranea,"Via Giovanni Segantini, 70, 22066 Mariano Comense CO, Italia",031 749220,https://www.facebook.com/taverna-mediterranea-67858882347/,"Taverna Mediterranea a Mariano Comense è una taverna con cucina mediterranea, piatti di pesce e carne, ambiente rustico e familiare.",Tel 031 749220. Chiamare in pausa pomeridiana.,4
GoogleMaps,Ristoranti/Pizzerie,Mariano Comense,Ristorante Croce di Malta,"Via per Novedrate, 21/23, 22066 Mariano Comense CO, Italia",339 785 6641,http://www.ristorantecrocedimalta.it/,"Ristorante Croce di Malta a Mariano Comense è un ristorante dalla lunga tradizione, con cucina classica italiana e ambiente elegante.",Tel 339 785 6641. Chiedere del titolare storico. Puntare su continuità e affidabilità del servizio.,5
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Il Circolone di Olgiate,"Via Roma, 30, 22077 Olgiate Comasco CO, Italia",351 823 3179,http://www.circoloneolgiate.it/,Il Circolone di Olgiate è un circolo ricreativo con ristorazione a Olgiate Comasco. Punto di ritrovo per la comunità locale con servizio di cucina tradizionale.,Tel 351 823 3179. Conoscere il presidente del circolo. Proporre convenzione associativa per soci.,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Bar Trattoria La Vigna Olgiate Comasco,"Via Luraschi, 25, 22077 Olgiate Comasco CO, Italia",031 944183,,Sito web non disponibile per Bar Trattoria La Vigna Olgiate Comasco. Contattare per verificare.,Rating: 4.2/425,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Ristorante dell'Olmo,"Via Liancourt, 40, 22077 Olgiate Comasco CO, Italia",379 188 9781,http://www.ristoranteolmo.it/,"Ristorante dell'Olmo a Olgiate Comasco è un ristorante con giardino esterno e atmosfera country, adatto per eventi all'aperto e cene in famiglia.",Tel 379 188 9781. Verificare se hanno impianto di climatizzazione e quanti coperti.,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Agriturismo Ca' Verda,"Via Bizzarone, 23, 22077 Olgiate Comasco CO, Italia",031 944258,http://www.caverda.it/,[HTTP 500],Rating: 4.5/770,5
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Osaka Ristorante Fusion - Olgiate Comasco,"Via Lomazzo, 8, 22077 Olgiate Comasco CO, Italia",031 800605,https://www.ristosaka.com/,Osaka Ristorante Fusion - Olgiate Comasco è un ristorante di cucina fusion giapponese con influenze internazionali. Proposta innovativa e locale moderno.,"Chiamare allo 031 800605. Locale moderno, approccio digitale, proporre anche servizi di monitoraggio consumi via app.",5
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Wok Beijing Wok Buffet,"Via Roma, 118, 22077 Olgiate Comasco CO, Italia",031 941848,https://www.wokbeijing.it/,Wok Beijing Wok Buffet a Olgiate Comasco è un ristorante cinese all-you-can-eat con forte affluenza quotidiana e grandi volumi di preparazione.,Tel 031 941848. Richiedere del titolare. Spiegare risparmio su grandi volumi. Verificare orari di punta per scegliere orario di chiamata (10-12).,7
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,QUEEN Ristorante&Pizzeria Bar,"Via Lomazzo, 4, 22077 Olgiate Comasco CO, Italia",348 720 6445,https://www.fkpizza.com/queen/,"QUEEN Ristorante&Pizzeria Bar a Olgiate Comasco è un locale polivalente con ristorante, pizzeria e bar. Attività con orari estesi e flusso continuo di clienti.",Tel 348 720 6445. Proposta adatta per strutture con lockers refrigerati e forni.,5
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Found Restaurant - Beregazzo,"Via S. Pietro, 20, 22070 Beregazzo con Figliaro CO, Italia",031 227 0938,https://www.foundberegazzo.com/,[HTTP 202],Rating: 4.4/1445,5
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Ristorante Sun Light,"Via Liancourt, 40, 22077 Olgiate Comasco CO, Italia",379 188 9781,https://www.ristorantesunlight.it/,"Ristorante Sun Light a Olgiate Comasco è un ristorante con allestimento luminoso e atmosfera calda, cucina mediterranea.",Tel 379 188 9781. Verificare se stanno rinnovando o hanno progetti di ampliamento.,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,La Piadineria di Elena e Marco,"Via S. Gerardo, 8, 22077 Olgiate Comasco CO, Italia",346 218 0832,https://www.instagram.com/piadineria_di_alele_e_marco?igsh=bW9tcjdtcndobXpo,La Piadineria di Elena e Marco a Olgiate Comasco è una piadineria artigianale con servizio veloce e d'asporto. Microimpresa a gestione familiare.,Tel 346 218 0832. Contattare Elena o Marco. Consumi ridotti ma potenziale fidelizzazione.,3
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Bar La Perla,"Viale Trieste, 45, 22077 Olgiate Comasco CO, Italia",031 489 2967,https://www.facebook.com/BarGelateriaTorrefazioneLaPerla/,Bar La Perla a Olgiate Comasco è un bar tradizionale con servizio di caffetteria e piccola ristorazione. Punto di ritrovo locale.,Tel 031 489 2967. Chiamare mattina presto.,3
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Pizzeria Saray,"Via Repubblica, 34, 22077 Olgiate Comasco CO, Italia",031 468 2574,http://fkpizza.com/,Pizzeria Saray a Olgiate Comasco è una pizzeria al taglio/da asporto con consumazione sul posto. Attività con forno elettrico e banco frigo.,"Tel 031 468 2574. Consumo medio-basso, puntare su convenienza e semplicità.",3
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Rosso di Sera (COMO),"Via Per Pare', 48, 22020 Colverde CO, Italia",031 612 7635,https://www.rossosera.com/,Rosso di Sera (COMO) a Olgiate Comasco è un ristorante/pizzeria con cucina locale e atmosfera piacevole.,Tel 031 612 7635. Verificare se hanno forno a legna o elettrico.,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Trattoria Al Monte,"Via Raimondi, 2, 22041 Colverde CO, Italia",031 440511,https://www.trattoriaalmonte.it/,Trattoria Al Monte a Olgiate Comasco è una tradizionale trattoria di montagna con piatti robusti e ingredienti del territorio. Ambiente rustico e accogliente.,Tel 031 440511. Chiamare in tarda mattinata.,4
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Osteria del Gatto - Valmorea,"Via Cesare Battisti, 105, 22070 Valmorea CO, Italia",031 350 9060,http://www.osteriadelgatto.net/,Osteria del Gatto - Valmorea è un ristorante e pizzeria a Olgiate Comasco con cucina tradizionale e pizza in forno a legna. Dispone di gift card e servizio d'asporto.,Tel 031 350 9060. Puntare su dual fuel (gas + elettrico). Verificare la promozione di eventi aziendali.,5
GoogleMaps,Ristoranti/Pizzerie,Olgiate Comasco,Pizzeria Il Capriccio,"Via Giovanni Tarchini, 35, 22077 Olgiate Comasco CO, Italia",031 448 9139,https://www.facebook.com/share/1E2vV1nbkb/?mibextid=wwXIfr,Pizzeria Il Capriccio a Olgiate Comasco è una pizzeria con presenza solo su Facebook. Attività molto piccola e a conduzione familiare.,"Tel 031 448 9139. Senza sito web, potrebbero essere meno digitalizzati. Approccio semplice e diretto.",2
